Model already exists: ../epd-solver/src/ffhq/edm-ffhq-64x64-uncond-vp.pkl
Loading the pre-trained diffusion model from "../epd-solver/src/ffhq/edm-ffhq-64x64-uncond-vp.pkl"...
Constructing predictor...
Setting up optimizer...
Using Cosince Annealing Learning Rate
Training for 10 kimg...

/root/autodl-tmp/epd-solver/solver_utils.py:38: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  vp_beta_d = 2 * (np.log(torch.tensor(sigma_min).cpu() ** 2 + 1) / epsilon_s - np.log(torch.tensor(sigma_max).cpu() ** 2 + 1)) / (epsilon_s - 1)
/root/autodl-tmp/epd-solver/solver_utils.py:39: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  vp_beta_min = np.log(torch.tensor(sigma_max).cpu() ** 2 + 1) - 0.5 * vp_beta_d
Step: 0 | Loss:  31.9533 | w0: 0.3866 | w1: 0.6134 | r0: 0.3078 | r1: 0.6019 | st0: 1.0350 | st1: 1.0511 | sd0: 0.9779 | sd1: 1.0043 | lr : 0.20000000 
Step: 0 | Loss:  23.1357 | w0: 0.0521 | w1: 0.9479 | r0: 0.0128 | r1: 0.0029 | st0: 0.8821 | st1: 0.8165 | sd0: 1.0054 | sd1: 1.0053 | lr : 0.13271958 
Step: 1 | Loss:  11.7315 | w0: 0.0170 | w1: 0.9830 | r0: 0.0553 | r1: 0.5070 | st0: 0.8732 | st1: 0.9775 | sd0: 0.9999 | sd1: 1.0037 | lr : 0.13271958 
Step: 2 | Loss:   5.8714 | w0: 0.9462 | w1: 0.0538 | r0: 0.7932 | r1: 0.0386 | st0: 1.0390 | st1: 1.0011 | sd0: 1.0036 | sd1: 1.0019 | lr : 0.13271958 
Step: 3 | Loss:   2.5781 | w0: 0.9795 | w1: 0.0205 | r0: 0.2074 | r1: 0.2308 | st0: 1.0135 | st1: 1.0160 | sd0: 1.0082 | sd1: 1.0089 | lr : 0.13271958 
Step: 4 | Loss:  75.5602 | w0: 0.8515 | w1: 0.1485 | r0: 0.0947 | r1: 0.4456 | st0: 0.9580 | st1: 1.1309 | sd0: 0.9886 | sd1: 0.9538 | lr : 0.13271958 
Step: 0 | Loss:  42.1580 | w0: 0.0520 | w1: 0.9480 | r0: 0.0129 | r1: 0.0029 | st0: 0.8884 | st1: 0.8171 | sd0: 1.0073 | sd1: 1.0071 | lr : 0.13226322 
Step: 1 | Loss:  21.6780 | w0: 0.0163 | w1: 0.9837 | r0: 0.0546 | r1: 0.4600 | st0: 0.8743 | st1: 0.9769 | sd0: 0.9999 | sd1: 1.0066 | lr : 0.13226322 
Step: 2 | Loss:  10.4203 | w0: 0.9382 | w1: 0.0618 | r0: 0.7767 | r1: 0.0383 | st0: 1.0361 | st1: 1.0010 | sd0: 1.0047 | sd1: 1.0020 | lr : 0.13226322 
Step: 3 | Loss:   3.5391 | w0: 0.9784 | w1: 0.0216 | r0: 0.1964 | r1: 0.2294 | st0: 1.0160 | st1: 1.0152 | sd0: 1.0090 | sd1: 1.0091 | lr : 0.13226322 
Step: 4 | Loss:  64.4986 | w0: 0.8192 | w1: 0.1808 | r0: 0.0981 | r1: 0.4444 | st0: 0.9596 | st1: 1.1322 | sd0: 0.9889 | sd1: 0.9539 | lr : 0.13226322 
Step: 0 | Loss:  35.4432 | w0: 0.0517 | w1: 0.9483 | r0: 0.0131 | r1: 0.0029 | st0: 0.8882 | st1: 0.8172 | sd0: 1.0068 | sd1: 1.0066 | lr : 0.13180618 
Step: 1 | Loss:  21.8585 | w0: 0.0158 | w1: 0.9842 | r0: 0.0542 | r1: 0.4707 | st0: 0.8749 | st1: 0.9705 | sd0: 0.9999 | sd1: 1.0083 | lr : 0.13180618 
Step: 2 | Loss:  12.2004 | w0: 0.9422 | w1: 0.0578 | r0: 0.7979 | r1: 0.0384 | st0: 1.0313 | st1: 1.0006 | sd0: 1.0059 | sd1: 1.0023 | lr : 0.13180618 
Step: 3 | Loss:   4.2974 | w0: 0.9774 | w1: 0.0226 | r0: 0.2253 | r1: 0.2436 | st0: 1.0156 | st1: 1.0139 | sd0: 1.0106 | sd1: 1.0097 | lr : 0.13180618 
Step: 4 | Loss: 105.8570 | w0: 0.7860 | w1: 0.2140 | r0: 0.1110 | r1: 0.4220 | st0: 0.9597 | st1: 1.1321 | sd0: 0.9896 | sd1: 0.9540 | lr : 0.13180618 
Step: 0 | Loss:  28.0878 | w0: 0.0516 | w1: 0.9484 | r0: 0.0132 | r1: 0.0029 | st0: 0.8872 | st1: 0.8173 | sd0: 1.0060 | sd1: 1.0058 | lr : 0.13134845 
Step: 1 | Loss:  20.1454 | w0: 0.0155 | w1: 0.9845 | r0: 0.0540 | r1: 0.4905 | st0: 0.8752 | st1: 0.9638 | sd0: 0.9998 | sd1: 1.0092 | lr : 0.13134845 
Step: 2 | Loss:  12.2559 | w0: 0.9431 | w1: 0.0569 | r0: 0.8107 | r1: 0.0385 | st0: 1.0273 | st1: 1.0003 | sd0: 1.0064 | sd1: 1.0024 | lr : 0.13134845 
Step: 3 | Loss:   3.8670 | w0: 0.9766 | w1: 0.0234 | r0: 0.2374 | r1: 0.2499 | st0: 1.0145 | st1: 1.0126 | sd0: 1.0113 | sd1: 1.0099 | lr : 0.13134845 
Step: 4 | Loss:  66.9149 | w0: 0.8210 | w1: 0.1790 | r0: 0.1145 | r1: 0.3743 | st0: 0.9581 | st1: 1.1304 | sd0: 0.9895 | sd1: 0.9539 | lr : 0.13134845 
Step: 0 | Loss:   1.4525 | w0: 0.0510 | w1: 0.9490 | r0: 0.0132 | r1: 0.0029 | st0: 0.8823 | st1: 0.8170 | sd0: 1.0009 | sd1: 1.0009 | lr : 0.13089007 
Step: 1 | Loss:   1.2795 | w0: 0.0173 | w1: 0.9827 | r0: 0.0538 | r1: 0.3536 | st0: 0.8754 | st1: 0.9560 | sd0: 0.9997 | sd1: 1.0030 | lr : 0.13089007 
Step: 2 | Loss:   1.0755 | w0: 0.8788 | w1: 0.1212 | r0: 0.7206 | r1: 0.0362 | st0: 1.0211 | st1: 0.9997 | sd0: 1.0031 | sd1: 1.0013 | lr : 0.13089007 
Step: 3 | Loss:   0.9490 | w0: 0.9758 | w1: 0.0242 | r0: 0.1317 | r1: 0.1944 | st0: 1.0120 | st1: 1.0109 | sd0: 1.0079 | sd1: 1.0084 | lr : 0.13089007 
Step: 4 | Loss:  31.1449 | w0: 0.7765 | w1: 0.2235 | r0: 0.1097 | r1: 0.4542 | st0: 0.9514 | st1: 1.1257 | sd0: 0.9863 | sd1: 0.9536 | lr : 0.13089007 
Step: 0 | Loss:  53.1927 | w0: 0.0499 | w1: 0.9501 | r0: 0.0132 | r1: 0.0029 | st0: 0.8729 | st1: 0.8163 | sd0: 0.9915 | sd1: 0.9917 | lr : 0.13043103 
Step: 1 | Loss:  16.0126 | w0: 0.0205 | w1: 0.9795 | r0: 0.0536 | r1: 0.1946 | st0: 0.8755 | st1: 0.9493 | sd0: 0.9996 | sd1: 0.9932 | lr : 0.13043103 
Step: 2 | Loss:   4.1397 | w0: 0.7355 | w1: 0.2645 | r0: 0.5935 | r1: 0.0337 | st0: 1.0136 | st1: 0.9987 | sd0: 0.9991 | sd1: 0.9998 | lr : 0.13043103 
Step: 3 | Loss:   1.9421 | w0: 0.9754 | w1: 0.0246 | r0: 0.0784 | r1: 0.1566 | st0: 1.0082 | st1: 1.0085 | sd0: 1.0047 | sd1: 1.0070 | lr : 0.13043103 
Step: 4 | Loss:  89.6287 | w0: 0.7746 | w1: 0.2254 | r0: 0.1068 | r1: 0.5245 | st0: 0.9445 | st1: 1.1189 | sd0: 0.9839 | sd1: 0.9533 | lr : 0.13043103 
Step: 0 | Loss: 121.9242 | w0: 0.0492 | w1: 0.9508 | r0: 0.0132 | r1: 0.0029 | st0: 0.8671 | st1: 0.8160 | sd0: 0.9871 | sd1: 0.9874 | lr : 0.12997135 
Step: 1 | Loss:  34.5497 | w0: 0.0231 | w1: 0.9769 | r0: 0.0535 | r1: 0.1272 | st0: 0.8755 | st1: 0.9442 | sd0: 0.9995 | sd1: 0.9881 | lr : 0.12997135 
Step: 2 | Loss:   7.9563 | w0: 0.6142 | w1: 0.3858 | r0: 0.5065 | r1: 0.0325 | st0: 1.0113 | st1: 0.9999 | sd0: 0.9971 | sd1: 0.9998 | lr : 0.12997135 
Step: 3 | Loss:   4.2407 | w0: 0.9750 | w1: 0.0250 | r0: 0.0565 | r1: 0.1359 | st0: 1.0111 | st1: 1.0106 | sd0: 1.0032 | sd1: 1.0063 | lr : 0.12997135 
Step: 4 | Loss: 126.1752 | w0: 0.8682 | w1: 0.1318 | r0: 0.0908 | r1: 0.4904 | st0: 0.9473 | st1: 1.1204 | sd0: 0.9832 | sd1: 0.9532 | lr : 0.12997135 
Step: 0 | Loss: 116.5851 | w0: 0.0485 | w1: 0.9515 | r0: 0.0133 | r1: 0.0029 | st0: 0.8669 | st1: 0.8162 | sd0: 0.9872 | sd1: 0.9876 | lr : 0.12951105 
Step: 1 | Loss:  30.5064 | w0: 0.0264 | w1: 0.9736 | r0: 0.0533 | r1: 0.0850 | st0: 0.8756 | st1: 0.9418 | sd0: 0.9995 | sd1: 0.9885 | lr : 0.12951105 
Step: 2 | Loss:   6.4513 | w0: 0.4068 | w1: 0.5932 | r0: 0.4245 | r1: 0.0277 | st0: 1.0209 | st1: 1.0199 | sd0: 0.9976 | sd1: 1.0053 | lr : 0.12951105 
Step: 3 | Loss:   4.3223 | w0: 0.9763 | w1: 0.0237 | r0: 0.0416 | r1: 0.1123 | st0: 1.0361 | st1: 1.0279 | sd0: 1.0040 | sd1: 1.0067 | lr : 0.12951105 
Step: 4 | Loss: 113.9434 | w0: 0.9294 | w1: 0.0706 | r0: 0.0688 | r1: 0.4037 | st0: 0.9616 | st1: 1.1271 | sd0: 0.9840 | sd1: 0.9532 | lr : 0.12951105 
Step: 0 | Loss:  60.3357 | w0: 0.0476 | w1: 0.9524 | r0: 0.0135 | r1: 0.0030 | st0: 0.8705 | st1: 0.8170 | sd0: 0.9905 | sd1: 0.9912 | lr : 0.12905012 
Step: 1 | Loss:  14.5008 | w0: 0.0310 | w1: 0.9690 | r0: 0.0530 | r1: 0.0569 | st0: 0.8758 | st1: 0.9416 | sd0: 0.9997 | sd1: 0.9925 | lr : 0.12905012 
Step: 2 | Loss:   2.2742 | w0: 0.1881 | w1: 0.8119 | r0: 0.3598 | r1: 0.0236 | st0: 1.0335 | st1: 1.0475 | sd0: 0.9993 | sd1: 1.0146 | lr : 0.12905012 
Step: 3 | Loss:   2.4965 | w0: 0.9769 | w1: 0.0231 | r0: 0.0344 | r1: 0.0977 | st0: 1.0596 | st1: 1.0455 | sd0: 1.0065 | sd1: 1.0078 | lr : 0.12905012 
Step: 4 | Loss:  51.7684 | w0: 0.9500 | w1: 0.0500 | r0: 0.0547 | r1: 0.3379 | st0: 0.9813 | st1: 1.1336 | sd0: 0.9860 | sd1: 0.9532 | lr : 0.12905012 
Step: 0 | Loss:  17.5980 | w0: 0.0466 | w1: 0.9534 | r0: 0.0137 | r1: 0.0030 | st0: 0.8734 | st1: 0.8176 | sd0: 0.9943 | sd1: 0.9953 | lr : 0.12858859 
Step: 1 | Loss:   4.3212 | w0: 0.0353 | w1: 0.9647 | r0: 0.0529 | r1: 0.0438 | st0: 0.8758 | st1: 0.9391 | sd0: 0.9998 | sd1: 0.9966 | lr : 0.12858859 
Step: 2 | Loss:   2.1479 | w0: 0.1022 | w1: 0.8978 | r0: 0.3285 | r1: 0.0240 | st0: 1.0411 | st1: 1.0558 | sd0: 1.0007 | sd1: 1.0229 | lr : 0.12858859 
Step: 3 | Loss:   4.0427 | w0: 0.9758 | w1: 0.0242 | r0: 0.0317 | r1: 0.0931 | st0: 1.0713 | st1: 1.0547 | sd0: 1.0094 | sd1: 1.0091 | lr : 0.12858859 
Step: 4 | Loss:  84.1468 | w0: 0.9493 | w1: 0.0507 | r0: 0.0511 | r1: 0.3113 | st0: 0.9975 | st1: 1.1387 | sd0: 0.9913 | sd1: 0.9533 | lr : 0.12858859 
Step: 0 | Loss:   2.4768 | w0: 0.0457 | w1: 0.9543 | r0: 0.0139 | r1: 0.0030 | st0: 0.8748 | st1: 0.8179 | sd0: 0.9973 | sd1: 0.9985 | lr : 0.12812647 
Step: 1 | Loss:   1.6018 | w0: 0.0385 | w1: 0.9615 | r0: 0.0529 | r1: 0.0381 | st0: 0.8757 | st1: 0.9345 | sd0: 0.9999 | sd1: 0.9991 | lr : 0.12812647 
Step: 2 | Loss:   3.0048 | w0: 0.0895 | w1: 0.9105 | r0: 0.3195 | r1: 0.0277 | st0: 1.0445 | st1: 1.0476 | sd0: 1.0015 | sd1: 1.0266 | lr : 0.12812647 
Step: 3 | Loss:   4.2450 | w0: 0.9739 | w1: 0.0261 | r0: 0.0305 | r1: 0.0925 | st0: 1.0752 | st1: 1.0575 | sd0: 1.0108 | sd1: 1.0097 | lr : 0.12812647 
Step: 4 | Loss:  79.8555 | w0: 0.9449 | w1: 0.0551 | r0: 0.0521 | r1: 0.3051 | st0: 1.0016 | st1: 1.1409 | sd0: 0.9939 | sd1: 0.9534 | lr : 0.12812647 
Step: 0 | Loss:   1.0984 | w0: 0.0452 | w1: 0.9548 | r0: 0.0140 | r1: 0.0030 | st0: 0.8746 | st1: 0.8180 | sd0: 0.9990 | sd1: 1.0003 | lr : 0.12766377 
Step: 1 | Loss:   1.9702 | w0: 0.0407 | w1: 0.9593 | r0: 0.0529 | r1: 0.0357 | st0: 0.8756 | st1: 0.9292 | sd0: 0.9999 | sd1: 0.9999 | lr : 0.12766377 
Step: 2 | Loss:   4.1912 | w0: 0.1072 | w1: 0.8928 | r0: 0.3205 | r1: 0.0365 | st0: 1.0457 | st1: 1.0246 | sd0: 1.0019 | sd1: 1.0270 | lr : 0.12766377 
Step: 3 | Loss:   5.0691 | w0: 0.9717 | w1: 0.0283 | r0: 0.0298 | r1: 0.0928 | st0: 1.0754 | st1: 1.0574 | sd0: 1.0112 | sd1: 1.0099 | lr : 0.12766377 
Step: 4 | Loss:  64.1837 | w0: 0.9380 | w1: 0.0620 | r0: 0.0572 | r1: 0.3060 | st0: 1.0019 | st1: 1.1420 | sd0: 0.9949 | sd1: 0.9534 | lr : 0.12766377 
Step: 0 | Loss:   1.8324 | w0: 0.0450 | w1: 0.9550 | r0: 0.0141 | r1: 0.0030 | st0: 0.8724 | st1: 0.8178 | sd0: 0.9997 | sd1: 1.0011 | lr : 0.12720049 
Step: 1 | Loss:   1.5508 | w0: 0.0424 | w1: 0.9576 | r0: 0.0530 | r1: 0.0347 | st0: 0.8755 | st1: 0.9236 | sd0: 0.9999 | sd1: 0.9998 | lr : 0.12720049 
Step: 2 | Loss:   3.0770 | w0: 0.1460 | w1: 0.8540 | r0: 0.3278 | r1: 0.0561 | st0: 1.0455 | st1: 0.9870 | sd0: 1.0021 | sd1: 1.0261 | lr : 0.12720049 
Step: 3 | Loss:   3.1635 | w0: 0.9687 | w1: 0.0313 | r0: 0.0297 | r1: 0.0948 | st0: 1.0729 | st1: 1.0549 | sd0: 1.0112 | sd1: 1.0098 | lr : 0.12720049 
Step: 4 | Loss:  64.4555 | w0: 0.9302 | w1: 0.0698 | r0: 0.0640 | r1: 0.3122 | st0: 0.9984 | st1: 1.1421 | sd0: 0.9956 | sd1: 0.9535 | lr : 0.12720049 
Step: 0 | Loss:   1.4762 | w0: 0.0451 | w1: 0.9549 | r0: 0.0141 | r1: 0.0030 | st0: 0.8695 | st1: 0.8174 | sd0: 0.9998 | sd1: 1.0011 | lr : 0.12673665 
Step: 1 | Loss:   1.0346 | w0: 0.0438 | w1: 0.9562 | r0: 0.0531 | r1: 0.0345 | st0: 0.8753 | st1: 0.9182 | sd0: 0.9998 | sd1: 0.9992 | lr : 0.12673665 
Step: 2 | Loss:   2.4393 | w0: 0.1913 | w1: 0.8087 | r0: 0.3369 | r1: 0.0986 | st0: 1.0448 | st1: 0.9500 | sd0: 1.0022 | sd1: 1.0250 | lr : 0.12673665 
Step: 3 | Loss:   3.3574 | w0: 0.9654 | w1: 0.0346 | r0: 0.0299 | r1: 0.0981 | st0: 1.0699 | st1: 1.0517 | sd0: 1.0113 | sd1: 1.0098 | lr : 0.12673665 
Step: 4 | Loss:  45.8979 | w0: 0.9212 | w1: 0.0788 | r0: 0.0727 | r1: 0.3214 | st0: 0.9950 | st1: 1.1417 | sd0: 0.9964 | sd1: 0.9535 | lr : 0.12673665 
Step: 0 | Loss:   1.1005 | w0: 0.0452 | w1: 0.9548 | r0: 0.0142 | r1: 0.0030 | st0: 0.8668 | st1: 0.8171 | sd0: 0.9995 | sd1: 1.0008 | lr : 0.12627227 
Step: 1 | Loss:   1.3955 | w0: 0.0448 | w1: 0.9552 | r0: 0.0533 | r1: 0.0347 | st0: 0.8751 | st1: 0.9134 | sd0: 0.9998 | sd1: 0.9985 | lr : 0.12627227 
Step: 2 | Loss:   4.2159 | w0: 0.2331 | w1: 0.7669 | r0: 0.3449 | r1: 0.1898 | st0: 1.0440 | st1: 0.9200 | sd0: 1.0022 | sd1: 1.0238 | lr : 0.12627227 
Step: 3 | Loss:   6.1980 | w0: 0.9624 | w1: 0.0376 | r0: 0.0300 | r1: 0.1007 | st0: 1.0671 | st1: 1.0486 | sd0: 1.0111 | sd1: 1.0097 | lr : 0.12627227 
Step: 4 | Loss:  70.9940 | w0: 0.9145 | w1: 0.0855 | r0: 0.0821 | r1: 0.3318 | st0: 0.9901 | st1: 1.1409 | sd0: 0.9966 | sd1: 0.9535 | lr : 0.12627227 
Step: 0 | Loss:   0.8882 | w0: 0.0455 | w1: 0.9545 | r0: 0.0142 | r1: 0.0030 | st0: 0.8648 | st1: 0.8169 | sd0: 0.9992 | sd1: 1.0004 | lr : 0.12580735 
Step: 1 | Loss:   1.3303 | w0: 0.0455 | w1: 0.9545 | r0: 0.0534 | r1: 0.0350 | st0: 0.8750 | st1: 0.9104 | sd0: 0.9998 | sd1: 0.9981 | lr : 0.12580735 
Step: 2 | Loss:   1.6861 | w0: 0.3110 | w1: 0.6890 | r0: 0.3523 | r1: 0.2129 | st0: 1.0434 | st1: 0.9291 | sd0: 1.0021 | sd1: 1.0226 | lr : 0.12580735 
Step: 3 | Loss:   2.8523 | w0: 0.9619 | w1: 0.0381 | r0: 0.0297 | r1: 0.0966 | st0: 1.0649 | st1: 1.0468 | sd0: 1.0109 | sd1: 1.0096 | lr : 0.12580735 
Step: 4 | Loss:  93.5779 | w0: 0.9053 | w1: 0.0947 | r0: 0.0932 | r1: 0.3521 | st0: 0.9839 | st1: 1.1394 | sd0: 0.9967 | sd1: 0.9535 | lr : 0.12580735 
Step: 0 | Loss:   0.5436 | w0: 0.0456 | w1: 0.9544 | r0: 0.0143 | r1: 0.0030 | st0: 0.8646 | st1: 0.8169 | sd0: 0.9991 | sd1: 1.0003 | lr : 0.12534191 
Step: 1 | Loss:   0.8902 | w0: 0.0459 | w1: 0.9541 | r0: 0.0535 | r1: 0.0353 | st0: 0.8750 | st1: 0.9094 | sd0: 0.9998 | sd1: 0.9979 | lr : 0.12534191 
Step: 2 | Loss:   1.3450 | w0: 0.4023 | w1: 0.5977 | r0: 0.3602 | r1: 0.2998 | st0: 1.0428 | st1: 0.9433 | sd0: 1.0020 | sd1: 1.0212 | lr : 0.12534191 
Step: 3 | Loss:   2.4117 | w0: 0.9607 | w1: 0.0393 | r0: 0.0293 | r1: 0.0942 | st0: 1.0624 | st1: 1.0439 | sd0: 1.0105 | sd1: 1.0093 | lr : 0.12534191 
Step: 4 | Loss:  53.7988 | w0: 0.8925 | w1: 0.1075 | r0: 0.1107 | r1: 0.3818 | st0: 0.9752 | st1: 1.1373 | sd0: 0.9965 | sd1: 0.9535 | lr : 0.12534191 
Step: 0 | Loss:   0.9355 | w0: 0.0459 | w1: 0.9541 | r0: 0.0144 | r1: 0.0030 | st0: 0.8646 | st1: 0.8170 | sd0: 0.9988 | sd1: 0.9999 | lr : 0.12487595 
Step: 1 | Loss:   1.5698 | w0: 0.0460 | w1: 0.9540 | r0: 0.0536 | r1: 0.0357 | st0: 0.8750 | st1: 0.9082 | sd0: 0.9997 | sd1: 0.9972 | lr : 0.12487595 
Step: 2 | Loss:   1.0919 | w0: 0.4393 | w1: 0.5607 | r0: 0.3705 | r1: 0.5493 | st0: 1.0416 | st1: 0.9393 | sd0: 1.0018 | sd1: 1.0194 | lr : 0.12487595 
Step: 3 | Loss:   1.4728 | w0: 0.9584 | w1: 0.0416 | r0: 0.0292 | r1: 0.0932 | st0: 1.0593 | st1: 1.0401 | sd0: 1.0098 | sd1: 1.0087 | lr : 0.12487595 
Step: 4 | Loss:  36.5871 | w0: 0.8726 | w1: 0.1274 | r0: 0.1371 | r1: 0.4211 | st0: 0.9655 | st1: 1.1345 | sd0: 0.9958 | sd1: 0.9535 | lr : 0.12487595 
Step: 0 | Loss:   1.0423 | w0: 0.0462 | w1: 0.9538 | r0: 0.0146 | r1: 0.0030 | st0: 0.8601 | st1: 0.8167 | sd0: 0.9982 | sd1: 0.9992 | lr : 0.12440949 
Step: 1 | Loss:   2.0925 | w0: 0.0468 | w1: 0.9532 | r0: 0.0539 | r1: 0.0379 | st0: 0.8747 | st1: 0.9005 | sd0: 0.9997 | sd1: 0.9958 | lr : 0.12440949 
Step: 2 | Loss:   2.1066 | w0: 0.3992 | w1: 0.6008 | r0: 0.3824 | r1: 0.8294 | st0: 1.0398 | st1: 0.9212 | sd0: 1.0013 | sd1: 1.0168 | lr : 0.12440949 
Step: 3 | Loss:   1.8602 | w0: 0.9543 | w1: 0.0457 | r0: 0.0292 | r1: 0.0940 | st0: 1.0557 | st1: 1.0355 | sd0: 1.0085 | sd1: 1.0077 | lr : 0.12440949 
Step: 4 | Loss:  37.6006 | w0: 0.8587 | w1: 0.1413 | r0: 0.1566 | r1: 0.4672 | st0: 0.9555 | st1: 1.1306 | sd0: 0.9943 | sd1: 0.9534 | lr : 0.12440949 
Step: 0 | Loss:   2.5625 | w0: 0.0464 | w1: 0.9536 | r0: 0.0148 | r1: 0.0030 | st0: 0.8481 | st1: 0.8157 | sd0: 0.9973 | sd1: 0.9983 | lr : 0.12394255 
Step: 1 | Loss:   2.9295 | w0: 0.0481 | w1: 0.9519 | r0: 0.0544 | r1: 0.0416 | st0: 0.8741 | st1: 0.8898 | sd0: 0.9996 | sd1: 0.9943 | lr : 0.12394255 
Step: 2 | Loss:   3.0198 | w0: 0.4730 | w1: 0.5270 | r0: 0.3960 | r1: 0.9301 | st0: 1.0387 | st1: 0.9248 | sd0: 1.0008 | sd1: 1.0144 | lr : 0.12394255 
Step: 3 | Loss:   2.9452 | w0: 0.9523 | w1: 0.0477 | r0: 0.0292 | r1: 0.0951 | st0: 1.0546 | st1: 1.0343 | sd0: 1.0073 | sd1: 1.0067 | lr : 0.12394255 
Step: 4 | Loss:  73.8208 | w0: 0.8400 | w1: 0.1600 | r0: 0.1648 | r1: 0.5153 | st0: 0.9497 | st1: 1.1269 | sd0: 0.9928 | sd1: 0.9533 | lr : 0.12394255 
Step: 0 | Loss:   3.5481 | w0: 0.0465 | w1: 0.9535 | r0: 0.0151 | r1: 0.0030 | st0: 0.8424 | st1: 0.8153 | sd0: 0.9971 | sd1: 0.9980 | lr : 0.12347513 
Step: 1 | Loss:   3.8540 | w0: 0.0490 | w1: 0.9510 | r0: 0.0547 | r1: 0.0440 | st0: 0.8739 | st1: 0.8839 | sd0: 0.9996 | sd1: 0.9935 | lr : 0.12347513 
Step: 2 | Loss:   2.4061 | w0: 0.6326 | w1: 0.3674 | r0: 0.4064 | r1: 0.9584 | st0: 1.0383 | st1: 0.9500 | sd0: 1.0006 | sd1: 1.0131 | lr : 0.12347513 
Step: 3 | Loss:   2.0786 | w0: 0.9527 | w1: 0.0473 | r0: 0.0293 | r1: 0.0966 | st0: 1.0558 | st1: 1.0370 | sd0: 1.0065 | sd1: 1.0061 | lr : 0.12347513 
Step: 4 | Loss:  70.2820 | w0: 0.8594 | w1: 0.1406 | r0: 0.1429 | r1: 0.4988 | st0: 0.9525 | st1: 1.1274 | sd0: 0.9922 | sd1: 0.9533 | lr : 0.12347513 
Step: 0 | Loss:   2.5962 | w0: 0.0463 | w1: 0.9537 | r0: 0.0153 | r1: 0.0030 | st0: 0.8398 | st1: 0.8152 | sd0: 0.9975 | sd1: 0.9984 | lr : 0.12300724 
Step: 1 | Loss:   3.0807 | w0: 0.0508 | w1: 0.9492 | r0: 0.0549 | r1: 0.0453 | st0: 0.8737 | st1: 0.8810 | sd0: 0.9996 | sd1: 0.9943 | lr : 0.12300724 
Step: 2 | Loss:   1.8973 | w0: 0.7860 | w1: 0.2140 | r0: 0.4128 | r1: 0.9682 | st0: 1.0387 | st1: 0.9929 | sd0: 1.0012 | sd1: 1.0140 | lr : 0.12300724 
Step: 3 | Loss:   1.9573 | w0: 0.9580 | w1: 0.0420 | r0: 0.0297 | r1: 0.0959 | st0: 1.0603 | st1: 1.0477 | sd0: 1.0074 | sd1: 1.0069 | lr : 0.12300724 
Step: 4 | Loss:  39.4498 | w0: 0.8902 | w1: 0.1098 | r0: 0.1091 | r1: 0.4339 | st0: 0.9644 | st1: 1.1328 | sd0: 0.9933 | sd1: 0.9533 | lr : 0.12300724 
Step: 0 | Loss:   0.5897 | w0: 0.0459 | w1: 0.9541 | r0: 0.0154 | r1: 0.0030 | st0: 0.8390 | st1: 0.8153 | sd0: 0.9986 | sd1: 0.9996 | lr : 0.12253890 
Step: 1 | Loss:   1.7181 | w0: 0.0530 | w1: 0.9470 | r0: 0.0550 | r1: 0.0461 | st0: 0.8737 | st1: 0.8792 | sd0: 0.9997 | sd1: 0.9958 | lr : 0.12253890 
Step: 2 | Loss:   1.5119 | w0: 0.8183 | w1: 0.1817 | r0: 0.4281 | r1: 0.9730 | st0: 1.0371 | st1: 1.0250 | sd0: 1.0017 | sd1: 1.0151 | lr : 0.12253890 
Step: 3 | Loss:   2.3543 | w0: 0.9587 | w1: 0.0413 | r0: 0.0307 | r1: 0.1007 | st0: 1.0619 | st1: 1.0534 | sd0: 1.0079 | sd1: 1.0075 | lr : 0.12253890 
Step: 4 | Loss:  54.7079 | w0: 0.8988 | w1: 0.1012 | r0: 0.0981 | r1: 0.4078 | st0: 0.9698 | st1: 1.1351 | sd0: 0.9937 | sd1: 0.9534 | lr : 0.12253890 
Step: 0 | Loss:   1.3109 | w0: 0.0457 | w1: 0.9543 | r0: 0.0156 | r1: 0.0030 | st0: 0.8380 | st1: 0.8153 | sd0: 0.9990 | sd1: 1.0002 | lr : 0.12207012 
Step: 1 | Loss:   2.1820 | w0: 0.0540 | w1: 0.9460 | r0: 0.0551 | r1: 0.0476 | st0: 0.8735 | st1: 0.8770 | sd0: 0.9997 | sd1: 0.9962 | lr : 0.12207012 
Step: 2 | Loss:   2.1824 | w0: 0.7734 | w1: 0.2266 | r0: 0.4564 | r1: 0.9763 | st0: 1.0338 | st1: 1.0394 | sd0: 1.0017 | sd1: 1.0155 | lr : 0.12207012 
Step: 3 | Loss:   2.6580 | w0: 0.9559 | w1: 0.0441 | r0: 0.0318 | r1: 0.1107 | st0: 1.0606 | st1: 1.0535 | sd0: 1.0079 | sd1: 1.0075 | lr : 0.12207012 
Step: 4 | Loss:  44.3320 | w0: 0.8888 | w1: 0.1112 | r0: 0.0997 | r1: 0.4044 | st0: 0.9713 | st1: 1.1362 | sd0: 0.9938 | sd1: 0.9534 | lr : 0.12207012 
